"_id","城市","城市_","省份","省份_"
"643e3b3441bbf2c91504bf6d","金坛","jintan","江苏","jiangsu"
"643e3b3441bbf2c91504bf6e","武进","wujin","江苏","jiangsu"
"643e3b3441bbf2c91504bf6f","天宁","tianningqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf70","钟楼","zhonglouqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf71","戚墅堰","qishuyanqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf72","新北","changzhouxinbeiqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf73","淮安","huaian1","江苏","jiangsu"
"643e3b3441bbf2c91504bf74","金湖","jinhu","江苏","jiangsu"
"643e3b3441bbf2c91504bf75","盱眙","xuyi","江苏","jiangsu"
"643e3b3441bbf2c91504bf76","洪泽","hongze","江苏","jiangsu"
"643e3b3441bbf2c91504bf77","涟水","lianshui","江苏","jiangsu"
"643e3b3441bbf2c91504bf78","淮阴","huaiyinqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf79","楚州","chuzhou","江苏","jiangsu"
"643e3b3441bbf2c91504bf7a","清浦","qingpuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf7b","清江浦","qingjiangpu","江苏","jiangsu"
"643e3b3441bbf2c91504bf7c","淮安区","huaianqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf7d","连云港","lianyungang","江苏","jiangsu"
"643e3b3441bbf2c91504bf7e","东海","donghai","江苏","jiangsu"
"643e3b3441bbf2c91504bf7f","赣榆","ganyu","江苏","jiangsu"
"643e3b3441bbf2c91504bf80","灌云","guanyun","江苏","jiangsu"
"643e3b3441bbf2c91504bf81","灌南","guannan","江苏","jiangsu"
"643e3b3441bbf2c91504bf82","连云","lianyun","江苏","jiangsu"
"643e3b3441bbf2c91504bf83","新浦","xinpu","江苏","jiangsu"
"643e3b3441bbf2c91504bf84","连云港海州","lianyunganghaizhou","江苏","jiangsu"
"643e3b3441bbf2c91504bf85","南京","nanjing","江苏","jiangsu"
"643e3b3441bbf2c91504bf86","溧水","lishui2","江苏","jiangsu"
"643e3b3441bbf2c91504bf87","高淳","gaochun","江苏","jiangsu"
"643e3b3441bbf2c91504bf88","江宁","jiangning","江苏","jiangsu"
"643e3b3441bbf2c91504bf89","六合","luhe1","江苏","jiangsu"
"643e3b3441bbf2c91504bf8a","江浦","jiangpu","江苏","jiangsu"
"643e3b3441bbf2c91504bf8b","浦口","pukou","江苏","jiangsu"
"643e3b3441bbf2c91504bf8c","鼓楼","nanjinggulou","江苏","jiangsu"
"643e3b3441bbf2c91504bf8d","栖霞","qixiaqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf8e","玄武","xuanwuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf8f","白下","baixiaqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf90","秦淮","qinhuaiqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf91","建邺","jianyequ","江苏","jiangsu"
"643e3b3441bbf2c91504bf92","下关","xiaguanqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf93","雨花台","yuhuataiqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf94","南通","nantong","江苏","jiangsu"
"643e3b3441bbf2c91504bf95","海安","haian","江苏","jiangsu"
"643e3b3441bbf2c91504bf96","如皋","rugao","江苏","jiangsu"
"643e3b3441bbf2c91504bf97","如东","rudong","江苏","jiangsu"
"643e3b3441bbf2c91504bf98","启东","qidong","江苏","jiangsu"
"643e3b3441bbf2c91504bf99","海门","haimen","江苏","jiangsu"
"643e3b3441bbf2c91504bf9a","通州","tongzhou1","江苏","jiangsu"
"643e3b3441bbf2c91504bf9b","崇川","chongchuanqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf9c","港闸","gangzhaqu","江苏","jiangsu"
"643e3b3441bbf2c91504bf9d","宿迁","suqian","江苏","jiangsu"
"643e3b3441bbf2c91504bf9e","沭阳","shuyang","江苏","jiangsu"
"643e3b3441bbf2c91504bf9f","泗阳","siyang","江苏","jiangsu"
"643e3b3441bbf2c91504bfa0","泗洪","sihong","江苏","jiangsu"
"643e3b3441bbf2c91504bfa1","宿豫","suyu","江苏","jiangsu"
"643e3b3441bbf2c91504bfa2","宿城","suchengqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfa3","苏州","suzhou","江苏","jiangsu"
"643e3b3441bbf2c91504bfa4","常熟","changshu","江苏","jiangsu"
"643e3b3441bbf2c91504bfa5","张家港","zhangjiagang","江苏","jiangsu"
"643e3b3441bbf2c91504bfa6","昆山","kunshan","江苏","jiangsu"
"643e3b3441bbf2c91504bfa7","吴中","wuzhong1","江苏","jiangsu"
"643e3b3441bbf2c91504bfa8","吴江","wujiang","江苏","jiangsu"
"643e3b3441bbf2c91504bfa9","太仓","taicang","江苏","jiangsu"
"643e3b3441bbf2c91504bfaa","沧浪","canglangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfab","平江","pingjiangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfac","金阊","jinchangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfad","虎丘","huqiuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfae","相城","xiangchengqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfaf","姑苏","gusuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfb0","泰州","taizhou2","江苏","jiangsu"
"643e3b3441bbf2c91504bfb1","兴化","xinghua","江苏","jiangsu"
"643e3b3441bbf2c91504bfb2","泰兴","taixing","江苏","jiangsu"
"643e3b3441bbf2c91504bfb3","姜堰","jiangyan","江苏","jiangsu"
"643e3b3441bbf2c91504bfb4","靖江","jingjiang","江苏","jiangsu"
"643e3b3441bbf2c91504bfb5","海陵","hailingqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfb6","高港","gaogangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfb7","无锡","wuxi1","江苏","jiangsu"
"643e3b3441bbf2c91504bfb8","江阴","jiangyin","江苏","jiangsu"
"643e3b3441bbf2c91504bfb9","宜兴","yixing","江苏","jiangsu"
"643e3b3441bbf2c91504bfba","锡山","xishan","江苏","jiangsu"
"643e3b3441bbf2c91504bfbb","崇安","chonganqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfbc","南长","nanchangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfbd","北塘","beitangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfbe","惠山","huishanqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfbf","滨湖","binhuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfc0","梁溪","liangxiqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfc1","新吴","xinwuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfc2","徐州","xuzhou","江苏","jiangsu"
"643e3b3441bbf2c91504bfc3","铜山","tongshan1","江苏","jiangsu"
"643e3b3441bbf2c91504bfc4","丰县","fengxian2","江苏","jiangsu"
"643e3b3441bbf2c91504bfc5","沛县","peixian","江苏","jiangsu"
"643e3b3441bbf2c91504bfc6","邳州","pizhou","江苏","jiangsu"
"643e3b3441bbf2c91504bfc7","睢宁","suining2","江苏","jiangsu"
"643e3b3441bbf2c91504bfc8","新沂","xinyi","江苏","jiangsu"
"643e3b3441bbf2c91504bfc9","徐州鼓楼","gulouqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfca","云龙","yunlongqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfcb","贾汪","jiawangqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfcc","泉山","quanshanqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfcd","盐城","yancheng","江苏","jiangsu"
"643e3b3441bbf2c91504bfce","响水","xiangshui","江苏","jiangsu"
"643e3b3441bbf2c91504bfcf","滨海","binhai","江苏","jiangsu"
"643e3b3441bbf2c91504bfd0","阜宁","funing1","江苏","jiangsu"
"643e3b3441bbf2c91504bfd1","射阳","sheyang","江苏","jiangsu"
"643e3b3441bbf2c91504bfd2","建湖","jianhu","江苏","jiangsu"
"643e3b3441bbf2c91504bfd3","东台","dongtai","江苏","jiangsu"
"643e3b3441bbf2c91504bfd4","大丰","dafeng","江苏","jiangsu"
"643e3b3441bbf2c91504bfd5","盐都","yandu","江苏","jiangsu"
"643e3b3441bbf2c91504bfd6","亭湖","tinghuqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfd7","扬州","yangzhou","江苏","jiangsu"
"643e3b3441bbf2c91504bfd8","宝应","baoying","江苏","jiangsu"
"643e3b3441bbf2c91504bfd9","仪征","yizheng","江苏","jiangsu"
"643e3b3441bbf2c91504bfda","高邮","gaoyou","江苏","jiangsu"
"643e3b3441bbf2c91504bfdb","江都","jiangdu","江苏","jiangsu"
"643e3b3441bbf2c91504bfdc","邗江","hanjiang1","江苏","jiangsu"
"643e3b3441bbf2c91504bfdd","广陵","guanglingqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfde","维扬","weiyang","江苏","jiangsu"
"643e3b3441bbf2c91504bfdf","镇江","zhenjiang","江苏","jiangsu"
"643e3b3441bbf2c91504bfe0","丹阳","danyang","江苏","jiangsu"
"643e3b3441bbf2c91504bfe1","扬中","yangzhong","江苏","jiangsu"
"643e3b3441bbf2c91504bfe2","句容","jurong","江苏","jiangsu"
"643e3b3441bbf2c91504bfe3","丹徒","dantu","江苏","jiangsu"
"643e3b3441bbf2c91504bfe4","京口","jingkou","江苏","jiangsu"
"643e3b3441bbf2c91504bfe5","润州","runzhouqu","江苏","jiangsu"
"643e3b3441bbf2c91504bfe6","抚州","fuzhou1","江西","jiangxi"
"643e3b3441bbf2c91504bfe7","广昌","guangchang","江西","jiangxi"
"643e3b3441bbf2c91504bfe8","乐安","lean","江西","jiangxi"
"643e3b3441bbf2c91504bfe9","崇仁","chongren","江西","jiangxi"
"643e3b3441bbf2c91504bfea","金溪","jinxi","江西","jiangxi"
"643e3b3441bbf2c91504bfeb","资溪","zixi","江西","jiangxi"
"643e3b3441bbf2c91504bfec","宜黄","yihuang","江西","jiangxi"
"643e3b3441bbf2c91504bfed","南城","nancheng","江西","jiangxi"
"643e3b3441bbf2c91504bfee","南丰","nanfeng","江西","jiangxi"
"643e3b3441bbf2c91504bfef","黎川","lichuan1","江西","jiangxi"
"643e3b3441bbf2c91504bff0","东乡","dongxiang1","江西","jiangxi"
"643e3b3441bbf2c91504bff1","临川","linchuanqu","江西","jiangxi"
"643e3b3441bbf2c91504bff2","赣州","ganzhou","江西","jiangxi"
"643e3b3441bbf2c91504bff3","崇义","chongyi","江西","jiangxi"
"643e3b3441bbf2c91504bff4","上犹","shangyou","江西","jiangxi"
"643e3b3441bbf2c91504bff5","南康","nankang","江西","jiangxi"
"643e3b3441bbf2c91504bff6","大余","dayu","江西","jiangxi"
"643e3b3441bbf2c91504bff7","信丰","xinfeng","江西","jiangxi"
"643e3b3441bbf2c91504bff8","宁都","ningdu","江西","jiangxi"
"643e3b3441bbf2c91504bff9","石城","shicheng","江西","jiangxi"
"643e3b3441bbf2c91504bffa","瑞金","ruijin","江西","jiangxi"
"643e3b3441bbf2c91504bffb","于都","yudu","江西","jiangxi"
"643e3b3441bbf2c91504bffc","会昌","huichang","江西","jiangxi"
"643e3b3441bbf2c91504bffd","安远","anyuan","江西","jiangxi"
"643e3b3441bbf2c91504bffe","全南","quannan","江西","jiangxi"
"643e3b3441bbf2c91504bfff","龙南","longnan","江西","jiangxi"
"643e3b3441bbf2c91504c000","定南","dingnan","江西","jiangxi"
"643e3b3441bbf2c91504c001","寻乌","xunwu","江西","jiangxi"
"643e3b3441bbf2c91504c002","兴国","xingguo","江西","jiangxi"
"643e3b3441bbf2c91504c003","赣县","ganxian","江西","jiangxi"
"643e3b3441bbf2c91504c004","章贡","zhanggongqu","江西","jiangxi"
"643e3b3441bbf2c91504c005","吉安","jian1","江西","jiangxi"
"643e3b3441bbf2c91504c006","吉安县","jianxian","江西","jiangxi"
"643e3b3441bbf2c91504c007","吉水","jishui","江西","jiangxi"
"643e3b3441bbf2c91504c008","新干","xingan","江西","jiangxi"
"643e3b3441bbf2c91504c009","峡江","xiajiang","江西","jiangxi"
"643e3b3441bbf2c91504c00a","永丰","yongfeng","江西","jiangxi"
"643e3b3441bbf2c91504c00b","永新","yongxin","江西","jiangxi"
"643e3b3441bbf2c91504c00c","井冈山","jinggangshan","江西","jiangxi"
"643e3b3441bbf2c91504c00d","万安","wanan","江西","jiangxi"
"643e3b3441bbf2c91504c00e","遂川","suichuan","江西","jiangxi"
"643e3b3441bbf2c91504c00f","泰和","taihe1","江西","jiangxi"
"643e3b3441bbf2c91504c010","安福","anfu","江西","jiangxi"
"643e3b3441bbf2c91504c011","青原","qingyuanqu","江西","jiangxi"
"643e3b3441bbf2c91504c012","吉州","jizhouqu","江西","jiangxi"
"643e3b3441bbf2c91504c013","景德镇","jingdezhen","江西","jiangxi"
"643e3b3441bbf2c91504c014","乐平","leping","江西","jiangxi"
"643e3b3441bbf2c91504c015","浮梁","fuliang","江西","jiangxi"
"643e3b3441bbf2c91504c016","昌江区","changjiangqu","江西","jiangxi"
"643e3b3441bbf2c91504c017","珠山","zhushanqu","江西","jiangxi"
"643e3b3441bbf2c91504c018","九江","jiujiang","江西","jiangxi"
"643e3b3441bbf2c91504c019","瑞昌","ruichang","江西","jiangxi"
"643e3b3441bbf2c91504c01a","庐山","lushan1","江西","jiangxi"
"643e3b3441bbf2c91504c01b","武宁","wuning","江西","jiangxi"
"643e3b3441bbf2c91504c01c","德安","dean","江西","jiangxi"
"643e3b3441bbf2c91504c01d","永修","yongxiu","江西","jiangxi"
"643e3b3441bbf2c91504c01e","湖口","hukou","江西","jiangxi"
"643e3b3441bbf2c91504c01f","彭泽","pengze","江西","jiangxi"
"643e3b3441bbf2c91504c020","星子","xingzi","江西","jiangxi"
"643e3b3441bbf2c91504c021","都昌","duchang","江西","jiangxi"
"643e3b3441bbf2c91504c022","修水","xiushui","江西","jiangxi"
"643e3b3441bbf2c91504c023","共青城","gongqingcheng","江西","jiangxi"
"643e3b3441bbf2c91504c024","浔阳","xunyangqu","江西","jiangxi"
"643e3b3441bbf2c91504c025","九江县","jiujiangxian","江西","jiangxi"
"643e3b3441bbf2c91504c026","濂溪","lianxi","江西","jiangxi"
"643e3b3441bbf2c91504c027","南昌","nanchang","江西","jiangxi"
"643e3b3441bbf2c91504c028","新建","xinjian","江西","jiangxi"
"643e3b3441bbf2c91504c029","南昌县","nanchangxian","江西","jiangxi"
"643e3b3441bbf2c91504c02a","安义","anyi","江西","jiangxi"
"643e3b3441bbf2c91504c02b","进贤","jinxian","江西","jiangxi"
"643e3b3441bbf2c91504c02c","东湖","donghuqu","江西","jiangxi"
"643e3b3441bbf2c91504c02d","青云谱","qingyunpuqu","江西","jiangxi"
"643e3b3441bbf2c91504c02e","湾里","wanliqu","江西","jiangxi"
"643e3b3441bbf2c91504c02f","青山湖","qingshanhuqu","江西","jiangxi"
"643e3b3441bbf2c91504c030","萍乡","pingxiang1","江西","jiangxi"
"643e3b3441bbf2c91504c031","莲花","lianhua","江西","jiangxi"
"643e3b3441bbf2c91504c032","上栗","shangli","江西","jiangxi"
"643e3b3441bbf2c91504c033","安源","anyuanqu","江西","jiangxi"
"643e3b3441bbf2c91504c034","芦溪","luxi3","江西","jiangxi"
"643e3b3441bbf2c91504c035","湘东","xiangdong","江西","jiangxi"
"643e3b3441bbf2c91504c036","上饶","shangrao","江西","jiangxi"
"643e3b3441bbf2c91504c037","鄱阳","poyang","江西","jiangxi"
"643e3b3441bbf2c91504c038","婺源","wuyuan1","江西","jiangxi"
"643e3b3441bbf2c91504c039","余干","yugan","江西","jiangxi"
"643e3b3441bbf2c91504c03a","万年","wannian","江西","jiangxi"
"643e3b3441bbf2c91504c03b","德兴","dexing","江西","jiangxi"
"643e3b3441bbf2c91504c03c","上饶县","shangraoxian","江西","jiangxi"
"643e3b3441bbf2c91504c03d","弋阳","yiyang2","江西","jiangxi"
"643e3b3441bbf2c91504c03e","横峰","hengfeng","江西","jiangxi"
"643e3b3441bbf2c91504c03f","铅山","yanshan2","江西","jiangxi"
"643e3b3441bbf2c91504c040","玉山","yushan","江西","jiangxi"
"643e3b3441bbf2c91504c041","广丰","guangfeng","江西","jiangxi"
"643e3b3441bbf2c91504c042","信州","xinzhouqu","江西","jiangxi"
"643e3b3441bbf2c91504c043","新余","xinyu","江西","jiangxi"
"643e3b3441bbf2c91504c044","分宜","fenyi","江西","jiangxi"
"643e3b3441bbf2c91504c045","渝水","yushuiqu","江西","jiangxi"
"643e3b3441bbf2c91504c046","宜春","yichun1","江西","jiangxi"
"643e3b3441bbf2c91504c047","铜鼓","tonggu","江西","jiangxi"
"643e3b3441bbf2c91504c048","宜丰","yifeng","江西","jiangxi"
"643e3b3441bbf2c91504c049","万载","wanzai","江西","jiangxi"
"643e3b3441bbf2c91504c04a","上高","shanggao","江西","jiangxi"
"643e3b3441bbf2c91504c04b","靖安","jingan","江西","jiangxi"
"643e3b3441bbf2c91504c04c","奉新","fengxin","江西","jiangxi"
"643e3b3441bbf2c91504c04d","高安","gaoan","江西","jiangxi"
"643e3b3441bbf2c91504c04e","樟树","zhangshu","江西","jiangxi"
"643e3b3441bbf2c91504c04f","丰城","fengcheng1","江西","jiangxi"
"643e3b3441bbf2c91504c050","袁州区","yuanzhouqu","江西","jiangxi"
"643e3b3441bbf2c91504c051","鹰潭","yingtan","江西","jiangxi"
"643e3b3441bbf2c91504c052","余江","yujiang","江西","jiangxi"
"643e3b3441bbf2c91504c053","贵溪","guixi","江西","jiangxi"
"643e3b3441bbf2c91504c054","月湖","yuehuqu","江西","jiangxi"
"643e3b3441bbf2c91504c055","白城","baicheng","吉林","jilin"
"643e3b3441bbf2c91504c056","洮南","taonan","吉林","jilin"
"643e3b3441bbf2c91504c057","大安","daan","吉林","jilin"
"643e3b3441bbf2c91504c058","镇赉","zhenlai","吉林","jilin"
"643e3b3441bbf2c91504c059","通榆","tongyu","吉林","jilin"
"643e3b3441bbf2c91504c05a","洮北","taobeiqu","吉林","jilin"
"643e3b3441bbf2c91504c05b","白山","baishan","吉林","jilin"
"643e3b3441bbf2c91504c05c","靖宇","jingyu","吉林","jilin"
"643e3b3441bbf2c91504c05d","临江","linjiang","吉林","jilin"
"643e3b3441bbf2c91504c05e","东岗","donggang","吉林","jilin"
"643e3b3441bbf2c91504c05f","长白","changbai","吉林","jilin"
"643e3b3441bbf2c91504c060","抚松","fusong","吉林","jilin"
"643e3b3441bbf2c91504c061","江源","jiangyuan","吉林","jilin"
"643e3b3441bbf2c91504c062","八道江","baishanqu","吉林","jilin"
"643e3b3441bbf2c91504c063","浑江","hunjiangqu","吉林","jilin"
"643e3b3441bbf2c91504c064","长春","changchun","吉林","jilin"
"643e3b3441bbf2c91504c065","农安","nongan","吉林","jilin"
"643e3b3441bbf2c91504c066","德惠","dehui","吉林","jilin"
"643e3b3441bbf2c91504c067","九台","jiutai","吉林","jilin"
"643e3b3441bbf2c91504c068","榆树","yushu","吉林","jilin"
"643e3b3441bbf2c91504c069","双阳","shuangyang","吉林","jilin"
"643e3b3441bbf2c91504c06a","宽城","kuanchengqu","吉林","jilin"
"643e3b3441bbf2c91504c06b","二道","erdaoqu","吉林","jilin"
"643e3b3441bbf2c91504c06c","南关","nanguanqu","吉林","jilin"
"643e3b3441bbf2c91504c06d","绿园","luyuanqu","吉林","jilin"
"643e3b3441bbf2c91504c06e","朝阳","chaoyangqu","吉林","jilin"
"643e3b3441bbf2c91504c06f","吉林","jilinshi","吉林","jilin"
"643e3b3441bbf2c91504c070","舒兰","shulan","吉林","jilin"
"643e3b3441bbf2c91504c071","永吉","yongji","吉林","jilin"
"643e3b3441bbf2c91504c072","蛟河","jiaohe","吉林","jilin"
"643e3b3441bbf2c91504c073","磐石","panshi","吉林","jilin"
"643e3b3441bbf2c91504c074","桦甸","huadian","吉林","jilin"
"643e3b3441bbf2c91504c075","龙潭","longtan","吉林","jilin"
"643e3b3441bbf2c91504c076","丰满","fengmanqu","吉林","jilin"
"643e3b3441bbf2c91504c077","船营","chuanyingqu","吉林","jilin"
"643e3b3441bbf2c91504c078","昌邑","changyiqu","吉林","jilin"
"643e3b3441bbf2c91504c079","辽源","liaoyuan","吉林","jilin"
"643e3b3441bbf2c91504c07a","东丰","dongfeng","吉林","jilin"
"643e3b3441bbf2c91504c07b","东辽","dongliao","吉林","jilin"
"643e3b3441bbf2c91504c07c","西安","xianqu","吉林","jilin"
"643e3b3441bbf2c91504c07d","龙山","longshanqu","吉林","jilin"
"643e3b3441bbf2c91504c07e","四平","siping","吉林","jilin"
"643e3b3441bbf2c91504c07f","双辽","shuangliao","吉林","jilin"
"643e3b3441bbf2c91504c080","梨树","lishu","吉林","jilin"
"643e3b3441bbf2c91504c081","公主岭","gongzhuling","吉林","jilin"
"643e3b3441bbf2c91504c082","伊通","yitong","吉林","jilin"
"643e3b3441bbf2c91504c083","铁西","tiexiqu","吉林","jilin"
"643e3b3441bbf2c91504c084","铁东","tiedong","吉林","jilin"
"643e3b3441bbf2c91504c085","松原","songyuan","吉林","jilin"
"643e3b3441bbf2c91504c086","乾安","qianan","吉林","jilin"
"643e3b3441bbf2c91504c087","前郭","qianguo","吉林","jilin"
"643e3b3441bbf2c91504c088","长岭","changling","吉林","jilin"
"643e3b3441bbf2c91504c089","扶余","fuyu1","吉林","jilin"
"643e3b3441bbf2c91504c08a","宁江","ningjiangqu","吉林","jilin"
"643e3b3441bbf2c91504c08b","通化","tonghua","吉林","jilin"
"643e3b3441bbf2c91504c08c","梅河口","meihekou","吉林","jilin"
"643e3b3441bbf2c91504c08d","柳河","liuhe","吉林","jilin"
"643e3b3441bbf2c91504c08e","辉南","huinan","吉林","jilin"
"643e3b3441bbf2c91504c08f","集安","jian","吉林","jilin"
"643e3b3441bbf2c91504c090","通化县","tonghuaxian","吉林","jilin"
"643e3b3441bbf2c91504c091","东昌","dongchangqu","吉林","jilin"
"643e3b3441bbf2c91504c092","二道江","erdaojiang","吉林","jilin"
"643e3b3441bbf2c91504c093","延边朝鲜族","yanbian","吉林","jilin"
"643e3b3441bbf2c91504c094","延吉","yanji","吉林","jilin"
"643e3b3441bbf2c91504c095","敦化","dunhua","吉林","jilin"
"643e3b3441bbf2c91504c096","安图","antu","吉林","jilin"
"643e3b3441bbf2c91504c097","汪清","wangqing","吉林","jilin"
"643e3b3441bbf2c91504c098","和龙","helong","吉林","jilin"
"643e3b3441bbf2c91504c099","龙井","longjing","吉林","jilin"
"643e3b3441bbf2c91504c09a","珲春","hunchun","吉林","jilin"
"643e3b3441bbf2c91504c09b","图们","tumen","吉林","jilin"
"643e3b3441bbf2c91504c09c","鞍山","anshan","辽宁","liaoning"
"643e3b3441bbf2c91504c09d","台安","taian","辽宁","liaoning"
"643e3b3441bbf2c91504c09e","岫岩","xiuyan","辽宁","liaoning"
"643e3b3441bbf2c91504c09f","铁东","anshantiedong","辽宁","liaoning"
"643e3b3441bbf2c91504c0a0","鞍山铁西","anshantiexiqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a1","立山","lishanqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a2","千山","qianshanqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a3","本溪","benxi","辽宁","liaoning"
"643e3b3441bbf2c91504c0a4","明山","mingshanqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a5","桓仁","huanren","辽宁","liaoning"
"643e3b3441bbf2c91504c0a6","平山","pingshanqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a7","溪湖区","xihuqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a8","南芬","nanfenqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0a9","本溪满族","benximanzu","辽宁","liaoning"
"643e3b3441bbf2c91504c0aa","朝阳","chaoyang1","辽宁","liaoning"
"643e3b3441bbf2c91504c0ab","建平","jianpingxian","辽宁","liaoning"
"643e3b3441bbf2c91504c0ac","双塔","shuangtaqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0ad","龙城","longchengqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0ae","朝阳县","chaoyangxian","辽宁","liaoning"
"643e3b3441bbf2c91504c0af","喀喇沁左翼","kazuo","辽宁","liaoning"
"643e3b3441bbf2c91504c0b0","大连","dalian","辽宁","liaoning"
"643e3b3441bbf2c91504c0b1","金州","jinzhou","辽宁","liaoning"
"643e3b3441bbf2c91504c0b2","普兰店","pulandian","辽宁","liaoning"
"643e3b3441bbf2c91504c0b3","旅顺","lvshun","辽宁","liaoning"
"643e3b3441bbf2c91504c0b4","长海","changhai","辽宁","liaoning"
"643e3b3441bbf2c91504c0b5","中山","zhongshanqu1","辽宁","liaoning"
"643e3b3441bbf2c91504c0b6","西岗","xigangqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0b7","沙河口","shahekouqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0b8","甘井子","ganjingziqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0b9","旅顺口","lushunkouqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0ba","丹东","dandong","辽宁","liaoning"
"643e3b3441bbf2c91504c0bb","宽甸","kuandian","辽宁","liaoning"
"643e3b3441bbf2c91504c0bc","元宝","yuanbaoqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0bd","振兴","zhenxingqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0be","振安","zhenanqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0bf","抚顺","fushun","辽宁","liaoning"
"643e3b3441bbf2c91504c0c0","新宾","xinbin","辽宁","liaoning"
"643e3b3441bbf2c91504c0c1","清原","qingyuan","辽宁","liaoning"
"643e3b3441bbf2c91504c0c2","抚顺县","fushunxian","辽宁","liaoning"
"643e3b3441bbf2c91504c0c3","新抚","xinfuqu1","辽宁","liaoning"
"643e3b3441bbf2c91504c0c4","望花","wanghuaqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0c5","顺城","shunchengqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0c6","阜新","fuxin","辽宁","liaoning"
"643e3b3441bbf2c91504c0c7","彰武","zhangwu","辽宁","liaoning"
"643e3b3441bbf2c91504c0c8","海州","haizhouqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0c9","新邱","xinqiuqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0ca","太平","taipingqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0cb","清河门","qinghemenqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0cc","细河","xihequ","辽宁","liaoning"
"643e3b3441bbf2c91504c0cd","东洲","dongzhouqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0ce","阜新蒙古族","fuxinmengguzu","辽宁","liaoning"
"643e3b3441bbf2c91504c0cf","葫芦岛","huludao","辽宁","liaoning"
"643e3b3441bbf2c91504c0d0","建昌","jianchang","辽宁","liaoning"
"643e3b3441bbf2c91504c0d1","绥中","suizhong","辽宁","liaoning"
"643e3b3441bbf2c91504c0d2","连山","lianshanqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0d3","龙港","longgangqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0d4","南票","nanpiaoqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0d5","锦州","jinzhou1","辽宁","liaoning"
"643e3b3441bbf2c91504c0d6","义县","yixian","辽宁","liaoning"
"643e3b3441bbf2c91504c0d7","黑山","heishan","辽宁","liaoning"
"643e3b3441bbf2c91504c0d8","古塔","gutaqu","辽宁","liaoning"
"643e3b3441bbf2c91504c0d9","凌河","linghe","辽宁","liaoning"
"643e3b3441bbf2c91504c0da","太和","taihequ","辽宁","liaoning"
